order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
17/03/2024,C2611,P0090,Networking,1768.96,4,South West,Social
26/05/2023,C2852,P0014,Smartphones,1411.37,1,South East,Social
03/12/2023,C0053,P0010,Networking,5670.32,4,South East,Referral
05/02/2023,C2466,P0090,Networking,1326.72,3,South West,Organic
10/11/2023,C1427,P0036,Networking,1151.16,3,London,Social
30/04/2023,C1268,P0010,Networking,2835.16,2,South West,Social
27/04/2024,C0849,P0085,Smartphones,4009.53,3,Scotland,Organic
22/11/2023,C1527,P0007,Laptops,1905.36,4,South West,Paid
19/11/2023,C2456,P0007,Laptops,1905.36,4,North West,Referral
04/07/2023,C1676,P0055,Laptops,3047.56,2,North West,Social
12/08/2023,C0686,P0025,Tablets,3527.52,3,Scotland,Paid
13/02/2023,C0781,P0055,Laptops,1523.78,1,London,Paid
20/02/2024,C1316,P0035,Networking,189.23,1,West Midlands,Organic
28/08/2023,C1263,P0034,Networking,3752.96,2,London,Social
11/02/2024,C2124,P0009,Monitors,875.46,2,North West,Email
03/06/2024,C1819,P0067,Accessories,225.32,4,South East,Referral
17/03/2024,C0137,P0077,Monitors,2046.3,3,South East,Referral
27/04/2024,C0031,P0031,Networking,3353.04,2,West Midlands,Organic
01/09/2023,C1753,P0057,Smartphones,3189.1,2,South West,Organic
09/08/2023,C1895,P0031,Networking,3353.04,2,London,Organic
19/03/2023,C2153,P0042,Laptops,4859.52,3,Scotland,Organic
12/07/2023,C1411,P0097,Smartphones,4789.84,4,South East,Social
27/05/2023,C1696,P0032,Smartphones,771.85,1,South East,Organic
21/10/2023,C1890,P0007,Laptops,1905.36,4,North West,Organic
29/07/2023,C1046,P0004,Laptops,5478.24,4,South West,Social
23/08/2023,C1409,P0037,Networking,1582.14,3,South East,Organic
28/11/2023,C1430,P0053,Accessories,3023.56,4,West Midlands,Paid
18/07/2023,C0264,P0065,Networking,713.34,1,North East,Paid
01/12/2023,C2427,P0058,Accessories,2426,2,North East,Paid
29/04/2024,C2610,P0084,Monitors,1543.38,1,London,Paid
19/06/2024,C2476,P0054,Smartphones,3130.74,3,Scotland,Paid
16/02/2023,C0511,P0008,Monitors,3671.82,3,Wales,Paid
17/04/2023,C1658,P0065,Networking,2140.02,3,North East,Organic
26/06/2024,C0194,P0018,Accessories,715.8,3,South East,Paid
08/02/2023,C2749,P0078,Laptops,536.28,2,West Midlands,Organic
16/02/2024,C2932,P0059,Accessories,1588.32,2,North West,Paid
23/04/2024,C0841,P0008,Monitors,3671.82,3,North East,Organic
13/04/2024,C0892,P0025,Tablets,4703.36,4,Scotland,Organic
19/07/2023,C2825,P0016,Smartphones,1916.57,1,South East,Organic
17/05/2023,C0622,P0012,Monitors,1184.94,2,London,Paid
07/01/2023,C2663,P0052,Accessories,3601.5,2,London,Social
21/06/2024,C0942,P0086,Monitors,1116,3,South East,Referral
16/02/2024,C1173,P0074,Smartphones,3116.52,4,North East,Organic
09/07/2023,C2972,P0021,Monitors,1173.64,4,Scotland,Referral
21/02/2024,C2274,P0092,Networking,1317.26,1,Scotland,Social
01/05/2024,C2659,P0021,Monitors,586.82,2,North West,Referral
16/04/2023,C2287,P0011,Accessories,479.86,1,Wales,Paid
01/08/2023,C2700,P0091,Tablets,1656.06,2,Wales,Referral
13/09/2023,C0140,P0019,Tablets,2454.54,2,South East,Organic
13/05/2024,C0260,P0052,Accessories,7203,4,London,Referral
08/09/2023,C2063,P0028,Tablets,5913.54,3,South East,Email
29/04/2024,C2135,P0062,Laptops,5506.2,4,North East,Organic
07/06/2024,C2020,P0061,Monitors,5185.56,3,London,Paid
28/02/2024,C2831,P0043,Accessories,1716.27,3,South East,Organic
01/02/2023,C1017,P0072,Tablets,1691.26,1,North East,Paid
18/03/2023,C0712,P0098,Laptops,376.88,2,South West,Referral
15/08/2023,C2465,P0029,Smartphones,5218.92,3,Scotland,Email
01/03/2023,C2279,P0094,Accessories,571.92,2,North West,Social
13/06/2024,C0395,P0051,Tablets,4520.04,3,North East,Referral
13/09/2023,C2432,P0065,Networking,2140.02,3,Scotland,Social
07/03/2024,C2417,P0019,Tablets,2454.54,2,Scotland,Email
28/06/2023,C0176,P0033,Smartphones,5427.36,4,North West,Referral
07/06/2024,C1698,P0045,Monitors,1758.92,1,South East,Paid
13/06/2023,C0947,P0084,Monitors,1543.38,1,North East,Paid
31/01/2023,C0265,P0064,Monitors,4542.63,3,North East,Paid
28/03/2023,C1135,P0029,Smartphones,1739.64,1,North West,Referral
01/01/2023,C1046,P0093,Accessories,5412.75,3,South West,Organic
12/06/2023,C0153,P0018,Accessories,477.2,2,North East,Organic
02/04/2024,C1260,P0034,Networking,5629.44,3,North East,Organic
04/04/2024,C2231,P0001,Networking,1068.4,4,South East,Paid
15/08/2023,C0533,P0095,Smartphones,699.4,4,South West,Email
26/01/2023,C2882,P0036,Networking,1534.88,4,Scotland,Referral
06/12/2023,C2624,P0097,Smartphones,1197.46,1,Scotland,Paid
20/02/2023,C1748,P0021,Monitors,880.23,3,South West,Organic
27/02/2024,C2432,P0028,Tablets,5913.54,3,Scotland,Email
01/03/2024,C1658,P0088,Accessories,3861.02,2,Scotland,Paid
16/01/2024,C1706,P0086,Monitors,372,1,West Midlands,Paid
17/12/2023,C1974,P0084,Monitors,6173.52,4,South West,Social
21/06/2024,C1484,P0034,Networking,3752.96,2,West Midlands,Email
01/06/2024,C0958,P0006,Accessories,447.92,4,South East,Paid
09/06/2024,C2859,P0015,Tablets,1183.7,2,South West,Organic
20/06/2023,C0779,P0075,Smartphones,4407.16,4,London,Organic
03/10/2023,C1094,P0055,Laptops,4571.34,3,London,Organic
04/02/2024,C2034,P0068,Networking,1757.91,1,North West,Organic
05/05/2024,C2118,P0058,Accessories,2426,2,Wales,Social
15/03/2023,C1631,P0026,Networking,185.63,1,London,Email
24/03/2024,C2953,P0097,Smartphones,4789.84,4,Scotland,Social
26/10/2023,C0011,P0031,Networking,3353.04,2,London,Paid
17/05/2024,C1047,P0009,Monitors,437.73,1,North West,Paid
10/01/2023,C2100,P0018,Accessories,954.4,4,Wales,Paid
04/05/2023,C0063,P0054,Smartphones,4174.32,4,South East,Referral
18/04/2024,C0013,P0098,Laptops,753.76,4,Scotland,Referral
31/07/2023,C2779,P0033,Smartphones,1356.84,1,Scotland,Organic
08/11/2023,C0133,P0030,Accessories,1184.1,2,South West,Social
25/10/2023,C0744,P0037,Networking,1582.14,3,London,Organic
18/02/2024,C1530,P0079,Tablets,7054.04,4,Wales,Paid
01/05/2024,C1235,P0074,Smartphones,3116.52,4,Scotland,Referral
14/03/2023,C0045,P0076,Monitors,7364.24,4,London,Social
08/02/2024,C0243,P0020,Laptops,4418.94,3,Wales,Paid
19/06/2024,C2938,P0079,Tablets,5290.53,3,South East,Organic
19/02/2024,C0028,P0004,Laptops,1369.56,1,North East,Email
30/04/2023,C1672,P0089,Monitors,1522.77,1,Wales,Organic
23/03/2023,C1805,P0085,Smartphones,5346.04,4,North East,Organic
18/06/2023,C1202,P0076,Monitors,5523.18,3,Wales,Paid
19/04/2024,C2877,P0055,Laptops,1523.78,1,South East,Organic
24/08/2023,C2829,P0077,Monitors,2728.4,4,South West,Paid
07/12/2023,C1483,P0095,Smartphones,524.55,3,North East,Social
29/01/2024,C2280,P0066,Tablets,1795.58,2,West Midlands,Social
04/07/2023,C1712,P0016,Smartphones,1916.57,1,Wales,Organic
21/06/2024,C2239,P0006,Accessories,223.96,2,West Midlands,Referral
21/03/2024,C2411,P0066,Tablets,3591.16,4,North East,Social
29/04/2023,C2105,P0096,Laptops,4788.8,4,Wales,Paid
07/02/2023,C1182,P0063,Laptops,1379.34,1,West Midlands,Referral
17/07/2023,C1717,P0004,Laptops,2739.12,2,West Midlands,Paid
24/09/2023,C1367,P0083,Accessories,1641.25,1,North West,Social
04/02/2024,C0496,P0100,Laptops,3631.14,2,South West,Referral
18/06/2023,C0648,P0034,Networking,3752.96,2,London,Referral
26/10/2023,C1206,P0072,Tablets,3382.52,2,South East,Referral
28/03/2023,C0809,P0047,Accessories,2464.44,3,Wales,Paid
26/03/2024,C2485,P0029,Smartphones,1739.64,1,London,Paid
17/12/2023,C1643,P0090,Networking,1768.96,4,South West,Organic
13/09/2023,C0236,P0082,Laptops,868.08,4,Scotland,Email
23/12/2023,C1830,P0088,Accessories,3861.02,2,South West,Referral
15/01/2024,C0448,P0078,Laptops,268.14,1,West Midlands,Organic
13/02/2024,C1990,P0067,Accessories,225.32,4,South West,Email
13/05/2024,C2484,P0095,Smartphones,524.55,3,Scotland,Social
16/05/2023,C1112,P0001,Networking,1068.4,4,South West,Organic
23/03/2023,C2414,P0076,Monitors,7364.24,4,South West,Paid
07/04/2024,C2387,P0040,Smartphones,1385,1,North West,Organic
10/11/2023,C1371,P0097,Smartphones,3592.38,3,London,Email
12/10/2023,C1222,P0018,Accessories,477.2,2,North West,Paid
02/04/2024,C1654,P0001,Networking,801.3,3,South East,Organic
02/02/2024,C1585,P0052,Accessories,7203,4,West Midlands,Social
17/06/2024,C1747,P0070,Smartphones,4159.92,4,London,Paid
05/05/2024,C2123,P0013,Laptops,6118.68,4,Scotland,Referral
22/03/2023,C1217,P0036,Networking,383.72,1,Scotland,Paid
09/02/2023,C2969,P0099,Networking,494.4,3,London,Referral
26/10/2023,C1067,P0100,Laptops,7262.28,4,West Midlands,Organic
24/02/2023,C1855,P0050,Networking,2289.34,2,Wales,Paid
18/12/2023,C2976,P0093,Accessories,3608.5,2,South West,Referral
07/03/2023,C0250,P0089,Monitors,4568.31,3,West Midlands,Paid
17/06/2023,C2252,P0001,Networking,1068.4,4,West Midlands,Email
12/04/2024,C1301,P0006,Accessories,111.98,1,Scotland,Referral
16/09/2023,C1564,P0005,Monitors,219.53,1,Scotland,Paid
22/06/2023,C2290,P0082,Laptops,217.02,1,Scotland,Paid
19/06/2024,C2451,P0021,Monitors,293.41,1,London,Referral
17/01/2024,C2192,P0015,Tablets,2367.4,4,South West,Paid
25/04/2024,C1468,P0009,Monitors,437.73,1,South East,Organic
09/08/2023,C2461,P0033,Smartphones,2713.68,2,Wales,Paid
07/04/2024,C2507,P0067,Accessories,225.32,4,West Midlands,Social
08/02/2024,C1003,P0001,Networking,267.1,1,South West,Social
10/03/2023,C2125,P0098,Laptops,753.76,4,North West,Paid
26/03/2024,C2161,P0094,Accessories,1143.84,4,South East,Paid
27/08/2023,C0928,P0089,Monitors,6091.08,4,Scotland,Social
03/05/2023,C0991,P0043,Accessories,572.09,1,Scotland,Organic
24/02/2024,C0532,P0068,Networking,5273.73,3,North East,Paid
16/09/2023,C1649,P0085,Smartphones,5346.04,4,Wales,Social
11/10/2023,C2323,P0078,Laptops,1072.56,4,South West,Organic
17/11/2023,C0922,P0093,Accessories,7217,4,West Midlands,Organic
12/09/2023,C1052,P0081,Smartphones,5286.36,3,West Midlands,Organic
22/04/2023,C2674,P0052,Accessories,7203,4,North East,Organic
02/02/2023,C0313,P0064,Monitors,3028.42,2,Scotland,Social
03/06/2024,C0670,P0060,Accessories,1081.77,1,London,Social
16/06/2023,C0077,P0053,Accessories,2267.67,3,Scotland,Social
26/11/2023,C0107,P0077,Monitors,2046.3,3,Wales,Paid
12/03/2024,C2536,P0038,Accessories,3159.76,4,London,Organic
23/03/2023,C2463,P0024,Monitors,3553.26,2,Scotland,Organic
20/11/2023,C0545,P0059,Accessories,2382.48,3,London,Email
06/05/2023,C1284,P0063,Laptops,5517.36,4,Wales,Paid
01/10/2023,C2848,P0098,Laptops,376.88,2,South West,Paid
03/03/2024,C0382,P0017,Tablets,498.62,2,South West,Paid
22/07/2023,C0990,P0077,Monitors,1364.2,2,Scotland,Social
22/03/2024,C2522,P0025,Tablets,3527.52,3,North West,Organic
02/10/2023,C1051,P0068,Networking,5273.73,3,South West,Paid
23/01/2024,C0344,P0076,Monitors,7364.24,4,North West,Social
08/01/2024,C0218,P0092,Networking,5269.04,4,West Midlands,Organic
07/08/2023,C0319,P0087,Monitors,5253.72,3,South East,Referral
13/05/2024,C1007,P0047,Accessories,1642.96,2,North East,Paid
24/05/2023,C0869,P0065,Networking,2140.02,3,North East,Paid
06/01/2024,C1153,P0083,Accessories,6565,4,South East,Organic
05/03/2023,C0903,P0086,Monitors,1116,3,North East,Paid
27/06/2023,C1785,P0014,Smartphones,4234.11,3,West Midlands,Referral
19/03/2023,C2466,P0020,Laptops,2945.96,2,South East,Social
04/08/2023,C1368,P0038,Accessories,1579.88,2,Wales,Social
26/09/2023,C0738,P0084,Monitors,4630.14,3,North East,Organic
29/06/2024,C2738,P0093,Accessories,7217,4,London,Paid
07/06/2024,C0347,P0079,Tablets,3527.02,2,West Midlands,Email
10/04/2024,C1365,P0097,Smartphones,1197.46,1,Scotland,Social
21/09/2023,C0178,P0092,Networking,5269.04,4,West Midlands,Referral
30/05/2024,C1300,P0068,Networking,1757.91,1,Wales,Referral
22/05/2023,C2744,P0011,Accessories,1439.58,3,London,Social
19/11/2023,C1104,P0091,Tablets,3312.12,4,Wales,Organic
02/03/2023,C1645,P0018,Accessories,238.6,1,North East,Organic
24/12/2023,C2425,P0080,Tablets,2067.72,4,Scotland,Referral
09/06/2023,C1345,P0057,Smartphones,3189.1,2,London,Organic
20/11/2023,C2192,P0003,Smartphones,966.3,3,North East,Paid
14/09/2023,C1112,P0070,Smartphones,2079.96,2,London,Referral
18/09/2023,C2756,P0069,Tablets,1945.18,1,London,Referral
18/06/2023,C2996,P0044,Smartphones,3661.24,2,South East,Referral
18/02/2023,C1935,P0052,Accessories,7203,4,Scotland,Organic
17/12/2023,C2804,P0036,Networking,767.44,2,London,Social
03/09/2023,C1113,P0064,Monitors,3028.42,2,North West,Social
12/06/2023,C1591,P0100,Laptops,3631.14,2,London,Social
09/01/2024,C2905,P0034,Networking,5629.44,3,Wales,Email
27/01/2024,C0605,P0013,Laptops,4589.01,3,South West,Paid
20/12/2023,C1813,P0029,Smartphones,3479.28,2,Scotland,Referral
24/10/2023,C0851,P0091,Tablets,828.03,1,London,Referral
26/12/2023,C0326,P0071,Laptops,5242.53,3,South West,Paid
27/06/2024,C0766,P0035,Networking,189.23,1,Wales,Paid
05/06/2024,C0993,P0031,Networking,6706.08,4,Scotland,Organic
14/03/2023,C2298,P0036,Networking,1534.88,4,Wales,Referral
19/06/2024,C1198,P0046,Tablets,1858.48,4,London,Social
27/10/2023,C1399,P0022,Accessories,814.64,4,North West,Referral
22/01/2024,C2623,P0055,Laptops,6095.12,4,London,Social
10/06/2023,C1833,P0002,Networking,586.31,1,South West,Paid
07/04/2024,C1345,P0070,Smartphones,1039.98,1,London,Referral
05/02/2023,C1990,P0025,Tablets,3527.52,3,North West,Organic
14/02/2024,C2398,P0086,Monitors,372,1,South West,Email
02/08/2023,C2380,P0079,Tablets,1763.51,1,North East,Social
29/06/2024,C1030,P0073,Monitors,4949.96,4,South West,Organic
21/06/2023,C0170,P0045,Monitors,3517.84,2,West Midlands,Referral
19/09/2023,C1102,P0087,Monitors,1751.24,1,South West,Organic
14/04/2023,C2352,P0072,Tablets,6765.04,4,South East,Email
01/01/2023,C0495,P0027,Networking,494.4,1,North West,Organic
20/07/2023,C1629,P0029,Smartphones,6958.56,4,North West,Referral
15/03/2023,C1618,P0010,Networking,4252.74,3,North West,Social
26/03/2023,C2616,P0005,Monitors,878.12,4,North East,Referral
09/10/2023,C1981,P0053,Accessories,755.89,1,London,Paid
14/08/2023,C1420,P0049,Tablets,644.56,2,South West,Paid
11/01/2024,C0554,P0016,Smartphones,1916.57,1,Scotland,Organic
17/07/2023,C0047,P0077,Monitors,682.1,1,South East,Social
23/03/2023,C2604,P0076,Monitors,3682.12,2,North West,Organic
12/06/2023,C2330,P0021,Monitors,293.41,1,London,Social
19/05/2024,C1210,P0039,Networking,1391.92,1,North East,Social
02/10/2023,C0864,P0028,Tablets,1971.18,1,North East,Organic
31/10/2023,C0608,P0002,Networking,1172.62,2,South East,Paid
24/05/2023,C0870,P0007,Laptops,952.68,2,West Midlands,Paid
16/09/2023,C1151,P0041,Laptops,1986.56,4,South East,Organic
19/02/2023,C1612,P0044,Smartphones,1830.62,1,North East,Paid
31/08/2023,C2013,P0100,Laptops,7262.28,4,North West,Organic
06/05/2023,C2226,P0038,Accessories,789.94,1,London,Organic
14/06/2023,C2491,P0018,Accessories,238.6,1,West Midlands,Paid
29/06/2024,C2950,P0030,Accessories,592.05,1,South East,Referral
12/04/2024,C0250,P0040,Smartphones,4155,3,North East,Organic
14/03/2024,C1356,P0073,Monitors,3712.47,3,South West,Social
05/04/2024,C2428,P0019,Tablets,1227.27,1,Scotland,Social
19/08/2023,C1633,P0089,Monitors,6091.08,4,Wales,Referral
14/10/2023,C2004,P0044,Smartphones,1830.62,1,London,Social
11/08/2023,C1979,P0074,Smartphones,2337.39,3,North East,Paid
11/08/2023,C0177,P0034,Networking,1876.48,1,West Midlands,Paid
08/08/2023,C0793,P0017,Tablets,747.93,3,Scotland,Organic
28/06/2023,C0107,P0017,Tablets,997.24,4,London,Organic
07/06/2023,C1609,P0013,Laptops,6118.68,4,Wales,Paid
02/04/2024,C1423,P0083,Accessories,3282.5,2,North East,Social
02/04/2023,C1739,P0003,Smartphones,644.2,2,North West,Paid
17/04/2023,C1930,P0052,Accessories,3601.5,2,Scotland,Organic
24/12/2023,C2077,P0091,Tablets,1656.06,2,South East,Paid
29/06/2023,C1591,P0039,Networking,2783.84,2,Scotland,Social
24/02/2023,C1058,P0059,Accessories,794.16,1,North East,Social
22/03/2023,C0440,P0039,Networking,2783.84,2,Wales,Paid
06/11/2023,C1248,P0099,Networking,329.6,2,London,Paid
23/11/2023,C2792,P0066,Tablets,3591.16,4,South West,Organic
13/04/2023,C0547,P0076,Monitors,7364.24,4,South East,Social
12/06/2024,C0433,P0068,Networking,1757.91,1,South East,Email
09/04/2024,C1703,P0084,Monitors,6173.52,4,Scotland,Email
12/05/2023,C0350,P0045,Monitors,5276.76,3,North West,Email
10/05/2024,C0828,P0027,Networking,1977.6,4,South East,Organic
07/04/2024,C0027,P0024,Monitors,7106.52,4,North East,Paid
19/03/2024,C1123,P0019,Tablets,4909.08,4,West Midlands,Organic
29/04/2024,C0964,P0100,Laptops,5446.71,3,West Midlands,Paid
10/12/2023,C0785,P0076,Monitors,7364.24,4,West Midlands,Email
18/12/2023,C0707,P0074,Smartphones,2337.39,3,South West,Paid
24/01/2024,C2206,P0081,Smartphones,7048.48,4,South West,Social
15/08/2023,C2788,P0022,Accessories,610.98,3,South East,Paid
31/01/2024,C0140,P0036,Networking,767.44,2,North West,Email
13/09/2023,C2690,P0080,Tablets,2067.72,4,London,Organic
18/01/2023,C2520,P0056,Laptops,1044.12,3,London,Referral
20/03/2023,C1439,P0007,Laptops,476.34,1,North East,Social
16/08/2023,C0577,P0023,Tablets,3334.68,2,London,Referral
14/05/2024,C2013,P0035,Networking,378.46,2,Wales,Social
04/03/2024,C0309,P0038,Accessories,789.94,1,Wales,Referral
19/12/2023,C2813,P0033,Smartphones,2713.68,2,Scotland,Social
01/06/2024,C1193,P0037,Networking,527.38,1,North East,Organic
18/01/2023,C1780,P0050,Networking,2289.34,2,South East,Paid
23/02/2024,C1629,P0079,Tablets,1763.51,1,Scotland,Organic
01/03/2023,C1440,P0089,Monitors,1522.77,1,Scotland,Organic
24/07/2023,C1123,P0016,Smartphones,3833.14,2,North East,Organic
21/03/2024,C2161,P0069,Tablets,1945.18,1,South West,Paid
12/09/2023,C1165,P0036,Networking,1534.88,4,North West,Organic
24/09/2023,C0386,P0043,Accessories,2288.36,4,South West,Paid
07/04/2023,C2199,P0092,Networking,5269.04,4,West Midlands,Organic
21/02/2024,C1172,P0056,Laptops,1392.16,4,West Midlands,Organic
25/07/2023,C0574,P0051,Tablets,6026.72,4,Scotland,Social
19/06/2024,C1979,P0065,Networking,713.34,1,North West,Referral
10/12/2023,C0427,P0008,Monitors,4895.76,4,North West,Referral
11/02/2023,C2280,P0002,Networking,1758.93,3,Wales,Organic
08/06/2023,C1547,P0096,Laptops,2394.4,2,South West,Paid
30/07/2023,C0915,P0002,Networking,586.31,1,North West,Paid
09/04/2023,C0536,P0013,Laptops,6118.68,4,North East,Email
17/08/2023,C1090,P0053,Accessories,755.89,1,West Midlands,Social
28/03/2024,C1034,P0068,Networking,5273.73,3,South West,Paid
06/07/2023,C0529,P0076,Monitors,5523.18,3,North East,Social
15/02/2024,C2114,P0047,Accessories,2464.44,3,South East,Paid
02/07/2023,C0273,P0064,Monitors,6056.84,4,Wales,Organic
17/04/2023,C1014,P0082,Laptops,651.06,3,North West,Referral
01/11/2023,C1343,P0022,Accessories,610.98,3,South West,Organic
01/12/2023,C0030,P0088,Accessories,1930.51,1,Wales,Social
26/03/2024,C1065,P0004,Laptops,4108.68,3,London,Paid
05/03/2024,C1280,P0002,Networking,2345.24,4,West Midlands,Organic
13/09/2023,C0488,P0006,Accessories,223.96,2,South West,Paid
22/05/2024,C2195,P0065,Networking,1426.68,2,Scotland,Paid
21/10/2023,C2215,P0057,Smartphones,3189.1,2,North West,Email
07/01/2024,C0520,P0070,Smartphones,3119.94,3,South East,Paid
16/01/2023,C2718,P0018,Accessories,477.2,2,Wales,Social
13/11/2023,C0442,P0006,Accessories,447.92,4,North East,Social
28/12/2023,C1276,P0022,Accessories,814.64,4,South East,Social
12/04/2023,C0423,P0055,Laptops,1523.78,1,London,Referral
27/10/2023,C2759,P0075,Smartphones,4407.16,4,Scotland,Referral
23/03/2023,C2578,P0015,Tablets,1183.7,2,Scotland,Email
17/11/2023,C2130,P0085,Smartphones,4009.53,3,West Midlands,Referral
09/01/2023,C2762,P0100,Laptops,1815.57,1,North West,Paid
17/03/2023,C0555,P0069,Tablets,7780.72,4,South West,Referral
26/11/2023,C1578,P0086,Monitors,1116,3,Scotland,Social
05/01/2023,C2420,P0077,Monitors,682.1,1,South West,Organic
14/05/2024,C2335,P0080,Tablets,1550.79,3,London,Email
03/01/2023,C2692,P0072,Tablets,3382.52,2,London,Social
13/06/2023,C0683,P0024,Monitors,1776.63,1,North East,Organic
10/04/2023,C2479,P0074,Smartphones,3116.52,4,Wales,Referral
30/10/2023,C0135,P0021,Monitors,586.82,2,Scotland,Paid
15/09/2023,C1319,P0017,Tablets,498.62,2,North East,Referral
08/04/2024,C0531,P0092,Networking,1317.26,1,North West,Organic
30/01/2024,C1312,P0074,Smartphones,3116.52,4,North West,Email
14/02/2023,C0055,P0081,Smartphones,1762.12,1,Wales,Referral
27/01/2023,C2741,P0068,Networking,1757.91,1,London,Organic
